,Unnamed: 0,HCPCS Code,Description,AETNA,CIGNA,HUMANA (Current),HUMANA (2020),HUMANA (2019),UNITED,>90% Agree,>85% Agree,>55% Agree,>51% Agree,WELLCARE BINARY,AETNA BINARY,Num Insurers That Require PR,At Least One Require Prior Auth,All Require Prior Auth,ndc_code,j_code,drug_id,HCPCS Category,sub_category_id,multum_category_id,multum_category_name,sub_category_name,CPT Category,PERCENT OF SPENDING,Category,Therapeutic_area
10063,10063,D8698,Recement fixed retainer max,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10064,10064,D8699,Recement fixed retainer man,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10065,10065,D8701,Repair fixed retainer max,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10066,10066,D8702,Repair of fixed retainer man,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10067,10067,D8703,Replace broken retainer max,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10068,10068,D8704,Replace broken retainer man,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10069,10069,D8999,Orthodontic procedure,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,,,,D,,,,,,,Other,
10070,10070,D9110,Tx dental pain minor proc,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10071,10071,D9120,Fix partial denture section,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10072,10072,D9130,Temporomandibular joint dysf,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10073,10073,D9210,Dent anesthesia w/o surgery,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10074,10074,D9211,Regional block anesthesia,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10075,10075,D9212,Trigeminal block anesthesia,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10076,10076,D9215,Local anesthesia,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10077,10077,D9219,Eval mod/deep sed/gen anest,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10078,10078,D9222,"Deep anest, 1st 15 min",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10079,10079,D9223,General anesth ea addl 15 mi,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10080,10080,D9230,Analgesia,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10081,10081,D9239,"Iv mod sedation, 1st 15 min",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,,,,D,,,,,,,Other,
10082,10082,D9243,Iv sedation ea addl 15m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10083,10083,D9248,Sedation (non-iv),A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10084,10084,D9310,Dental consultation,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10085,10085,D9311,Consult w/med hlth care prof,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10086,10086,D9410,Dental house call,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10087,10087,D9420,Hospital/asc call,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10088,10088,D9430,Office visit during hours,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10089,10089,D9440,Office visit after hours,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10090,10090,D9450,Case presentation tx plan,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10091,10091,D9610,Dent therapeutic drug inject,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10092,10092,D9612,Thera par drugs 2 or > admin,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10093,10093,D9613,Infiltration thera drug,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10094,10094,D9630,Drugs/meds disp for home use,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10095,10095,D9910,Dent appl desensitizing med,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10096,10096,D9911,Appl desensitizing resin,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10097,10097,D9920,Behavior management,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10098,10098,D9930,Treatment of complications,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10099,10099,D9932,Clean & inspect rem dent max,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10100,10100,D9933,Clean & inspect rem dent man,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10101,10101,D9934,Clean rem part denture max,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10102,10102,D9935,Clean rem part denture mand,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10103,10103,D9941,Fabrication athletic guard,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10104,10104,D9942,Repair/reline occlusal guard,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10105,10105,D9943,Occlusal guard adjustment,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10106,10106,D9944,"Occ guard, hard, full arch",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10107,10107,D9945,"Occ guard, soft, full arch",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10108,10108,D9946,"Occ guard, hard, part arch",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10109,10109,D9950,Occlusion analysis,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10110,10110,D9951,Limited occlusal adjustment,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10111,10111,D9952,Complete occlusal adjustment,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10112,10112,D9961,Dup/copy patient's records,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10113,10113,D9970,Enamel microabrasion,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10114,10114,D9971,Odontoplasty per tooth,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10115,10115,D9972,Extrnl bleaching per arch,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10116,10116,D9973,Extrnl bleaching per tooth,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10117,10117,D9974,Intrnl bleaching per tooth,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10118,10118,D9975,External bleaching home app,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10119,10119,D9985,Sales tax,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10120,10120,D9986,Missed appointment,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10121,10121,D9987,Cancelled appointment,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10122,10122,D9990,Trans or sign language svcs,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10123,10123,D9991,"Case mgmt, appt barriers",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10124,10124,D9992,"Case mgmt, care coordination",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10125,10125,D9993,"Case mgmt, interviewing",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10126,10126,D9994,"Case mgmt, pt education",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10127,10127,D9995,Teledentistry real-time,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10128,10128,D9996,Teledentistry dent review,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10129,10129,D9997,Dent case mgmt special needs,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,D,,,,,,,Other,
10130,10130,D9999,Adjunctive procedure,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,,,,D,,,,,,,Other,
74,74,G0008,Admin influenza virus vac,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,0.002032752,Other,
295,295,G0009,Admin pneumococcal vaccine,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,0.000442031,Other,
1894,1894,G0010,Admin hepatitis b vaccine,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,1.05E-05,Other,
10131,10131,G0027,Semen analysis,A,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,,,,G,,,,,,,Other,
2141,2141,G0068,Adm iv infusion drug in home,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,,,,G,,,,,,7.13E-06,Other,
2181,2181,G0069,Adm sq infusion drug in home,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,,,,G,,,,,,6.75E-06,Other,
1385,1385,G0070,Adm of chemo drug in home,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,,,,G,,,,,,2.37E-05,Other,
10132,10132,G0071,Comm svcs by rhc/fqhc 5 min,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10133,10133,G0076,Care manag h vst new pt 20 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10134,10134,G0077,Care manag h vst new pt 30 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10135,10135,G0078,Care manag h vst new pt 45 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,,,,G,,,,,,,Other,
10136,10136,G0079,Care manag h vst new pt 60 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10137,10137,G0080,Care manag h vst new pt 75 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10138,10138,G0081,Care man h v ext pt 20 mi,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10139,10139,G0082,Care man h v ext pt 30 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,,,,G,,,,,,,Other,
10140,10140,G0083,Care man h v ext pt 45 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10141,10141,G0084,Care man h v ext pt 60 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10142,10142,G0085,Care man h v ext pt 75 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10143,10143,G0086,Care man home care plan 30 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10144,10144,G0087,Care man home care plan 60 m,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10145,10145,G0088,Adm iv drug 1st home visit,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10146,10146,G0089,Adm subq drug 1st home visit,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10147,10147,G0090,Adm iv chemo 1st home visit,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
370,370,G0101,Ca screen;pelvic/breast exam,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,0.000313962,Other,
2330,2330,G0102,Prostate ca screening; dre,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,5.52E-06,Other,
421,421,G0103,Psa screening,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,0.000246237,Other,
2991,2991,G0104,Ca screen;flexi sigmoidscope,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,2.66E-06,Other,
2357,2357,G0105,Colorectal scrn; hi risk ind,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,,,,G,,,,,,5.36E-06,Other,
8423,8423,G0106,Colon ca screen;barium enema,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,1.84E-08,Other,
785,785,G0108,Diab manage trn  per indiv,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,8.20E-05,Other,
1692,1692,G0109,Diab manage trn ind/group,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,1.43E-05,Other,
7719,7719,G0117,Glaucoma scrn hgh risk direc,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,4.74E-08,Other,
10148,10148,G0118,Glaucoma scrn hgh risk direc,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
8664,8664,G0120,Colon ca scrn; barium enema,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,1.21E-08,Other,
2303,2303,G0121,Colon ca scrn not hi rsk ind,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,,,,G,,,,,,5.71E-06,Other,
10149,10149,G0122,Colon ca scrn; barium enema,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
1513,1513,G0123,Screen cerv/vag thin layer,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,1.91E-05,Other,
1736,1736,G0124,Screen c/v thin layer by md,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,1.33E-05,Other,
498,498,G0127,Trim nail(s),A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,0.000183148,Other,
10150,10150,G0128,Corf skilled nursing service,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,,,,G,,,,,,,Other,
10151,10151,G0129,Partial hosp prog service,A,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,,,,G,,,,,,,Other,
9024,9024,G0130,Single energy x-ray study,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,2.73E-09,Other,
4021,4021,G0141,"Scr c/v cyto,autosys and md",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,1.02E-06,Other,
4898,4898,G0143,"Scr c/v cyto,thinlayer,rescr",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,4.96E-07,Other,
4176,4176,G0144,"Scr c/v cyto,thinlayer,rescr",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,9.04E-07,Other,
667,667,G0145,"Scr c/v cyto,thinlayer,rescr",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,0.00010932,Other,
9052,9052,G0147,"Scr c/v cyto, automated sys",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,1.71E-09,Other,
8205,8205,G0148,"Scr c/v cyto, autosys, rescr",A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,,,,G,,,,,,2.57E-08,Other,
10152,10152,G0151,"Hhcp-serv of pt,ea 15 min",N,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,TRUE,FALSE,,,,G,,,,,,,Other,
10153,10153,G0152,"Hhcp-serv of ot,ea 15 min",N,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,TRUE,FALSE,,,,G,,,,,,,Other,
10154,10154,G0153,"Hhcp-svs of s/l path,ea 15mn",N,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TRUE,FALSE,,,,G,,,,,,,Other,
10155,10155,G0155,"Hhcp-svs of csw,ea 15 min",N,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,TRUE,FALSE,,,,G,,,,,,,Other,
10156,10156,G0156,"Hhcp-svs of aide,ea 15 min",N,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,TRUE,FALSE,,,,G,,,,,,,Other,
10157,10157,G0157,Hhc pt assistant ea 15,N,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,TRUE,FALSE,,,,G,,,,,,,Other,
10158,10158,G0158,Hhc ot assistant ea 15,N,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,TRUE,FALSE,,,,G,,,,,,,Other,
10159,10159,G0159,Hhc pt maint ea 15 min,N,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,TRUE,FALSE,,,,G,,,,,,,Other,
10160,10160,G0160,Hhc occup therapy ea 15,N,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,TRUE,FALSE,,,,G,,,,,,,Other,
10161,10161,G0161,Hhc slp ea 15 min,N,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,FALSE,,,,G,,,,,,,Other,
10162,10162,G0162,"Hhc rn e&m plan svs, 15 min",N,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,FALSE,,,,G,,,,,,,Other,
